kepid,label,has_confirmed_planet,confirmed_planet_count,detectable_planet_count,confirmed_planet_names,split,signal_count,periods_days,epochs_bkjd,durations_hours,quarters
9353314,CONFIRMED,1,1,1,Kepler-1007 b,train,1,5.18498961,131.8814,2.1397,4;5;6
9353742,CONFIRMED,1,1,1,Kepler-1523 b,train,1,0.938750221,131.68256,1.3568,4;5;6
9364290,CONFIRMED,1,2,2,Kepler-382 b;Kepler-382 c,train,2,5.26211833;12.1628195,136.37566;137.52402,3.244;2.3161,4;5;6
9364609,CONFIRMED,1,1,1,Kepler-1114 b,train,1,14.97436238,141.50057,2.4461,4;5;6
9366617,CONFIRMED,1,1,1,Kepler-1570 b,train,1,26.5487294,137.24401,7.968,4;5;6
9388479,CONFIRMED,1,2,2,Kepler-732 c;Kepler-732 b,train,2,0.893040969;9.467821474,134.540342;178.415842,1.0981;2.4327,4;5;6
9390653,CONFIRMED,1,1,1,Kepler-504 b,train,1,9.549277089,175.757183,1.5832,4;5;6
9391208,CONFIRMED,1,1,1,Kepler-837 b,train,1,16.56062577,133.49703,2.611,4;5;6
9391506,CONFIRMED,1,1,1,Kepler-838 b,train,1,15.74958583,150.24579,4.6672,4;5;6
9395024,CONFIRMED,1,1,1,Kepler-1216 b,train,1,4.37033233,131.92696,2.845,4;5;6
9405595,CONFIRMED,1,1,1,Kepler-1797 b,train,1,23.3593589,144.01826,5.389,4;5;6
9406990,CONFIRMED,1,1,1,Kepler-733 b,train,1,20.83426731,176.58569,4.0454,4;5;6
9410930,CONFIRMED,1,1,1,Kepler-41 b,train,1,1.855557556,137.181028,2.35672,4;5;6
9411166,CONFIRMED,1,2,1,Kepler-1016 b;Kepler-1016 c,train,1,1.954525966,132.29679,2.0944,4;5;6
9411412,CONFIRMED,1,1,1,Kepler-1096 b,train,1,2.892216772,132.87726,1.3596,4;5;6
9412760,CONFIRMED,1,2,2,Kepler-345 b;Kepler-345 c,train,2,7.41556471;9.38740646,137.81512;137.38383,1.973;1.6165,4;5;6
9415108,CONFIRMED,1,1,1,Kepler-1108 b,train,1,4.51005082,134.56954,2.1533,4;5;6
9415172,CONFIRMED,1,3,3,Kepler-255 d;Kepler-255 b;Kepler-255 c,train,3,1.04562195;5.71462396;9.94602357,133.91912;132.63866;171.70192,1.8955;2.336;3.3862,4;5;6
9450647,CONFIRMED,1,1,1,Kepler-465 b,train,1,9.940666412,135.21559,3.9092,4;5;6
9451706,CONFIRMED,1,3,2,Kepler-127 b;Kepler-127 c;Kepler-127 d,train,2,14.4359459;29.39337161,141.51253;209.06737,3.414;7.0445,4;5;6
9455556,CONFIRMED,1,2,2,Kepler-294 b;Kepler-294 c,train,2,3.70122061;6.62643441,180.27172;183.98789,2.523;3.1752,4;5;6
9458343,CONFIRMED,1,1,1,Kepler-1156 b,train,1,11.89520436,132.8908,3.433,4;5;6
9458613,CONFIRMED,1,5,3,Kepler-33 b;Kepler-33 c;Kepler-33 d;Kepler-33 e;Kepler-33 f,train,3,5.66815821;13.17555999;21.77568158,131.88743;143.6789;189.63828,4.9064;6.6677;7.9588,4;5;6
9466668,CONFIRMED,1,4,4,Kepler-256 b;Kepler-256 c;Kepler-256 d;Kepler-256 e,train,4,1.620467654;3.388012244;5.83909761;10.6816951,132.06388;170.5336;132.09261;131.55082,2.1888;2.6849;3.1915;3.605,4;5;6
9468551,CONFIRMED,1,1,1,Kepler-1399 b,train,1,1.638652525,132.29025,1.952,4;5;6
9471268,CONFIRMED,1,3,3,Kepler-326 b;Kepler-326 c;Kepler-326 d,train,3,2.248288213;4.580346161;6.76690759,133.425805;134.0754;136.61633,2.0361;2.097;1.7062,4;5;6
9472074,CONFIRMED,1,1,1,Kepler-1873 b,train,1,0.558841234,131.57991,0.7918,4;5;6
9473078,CONFIRMED,1,1,1,Kepler-1087 b,train,1,0.693842661,132.18157,1.6197,4;5;6
9479273,CONFIRMED,1,1,1,Kepler-734 b,train,1,6.104849417,169.573477,4.6912,4;5;6
9480189,CONFIRMED,1,3,3,Kepler-257 b;Kepler-257 c;Kepler-257 d,train,3,2.382652873;6.581477136;24.66461416,170.66626;174.787814;189.02031,1.8888;3.0896;2.8579,4;5;6
9480310,CONFIRMED,1,1,1,Kepler-1668 b,train,1,15.43400996,363.29494,4.2572,4;5;6
9489524,CONFIRMED,1,3,3,Kepler-352 d;Kepler-352 b;Kepler-352 c,train,3,6.8873113;10.05550267;16.33269981,132.0711;173.2234;136.90909,2.214;2.951;2.174,4;5;6
9512687,CONFIRMED,1,1,1,Kepler-735 b,train,1,11.51517167,174.85855,2.006,4;5;6
9513865,CONFIRMED,1,1,1,Kepler-736 b,train,1,3.601465336,171.99184,2.2753,4;5;6
9518318,CONFIRMED,1,2,2,Kepler-346 b;Kepler-346 c,train,2,6.51112385;23.85163321,131.70646;147.61456,1.6919;2.4453,4;5;6
9529744,CONFIRMED,1,2,2,Kepler-320 b;Kepler-320 c,train,2,8.37159554;17.9346606,137.68075;138.21679,5.252;6.25,4;5;6
9530945,CONFIRMED,1,2,2,Kepler-216 b;Kepler-216 c,train,2,7.69363627;17.40665216,176.5035;171.00688,5.0324;6.864,4;5;6
9532052,CONFIRMED,1,1,1,Kepler-67 b,train,1,15.72585941,133.98774,3.8284,4;5;6
9569711,CONFIRMED,1,1,1,Kepler-1912 b,train,1,6.05919881,133.67437,1.365,4;5;6
9573539,CONFIRMED,1,1,1,Kepler-484 b,train,1,10.04556377,129.09371,3.2027,4;5;6
9573685,CONFIRMED,1,1,1,Kepler-1074 b,train,1,5.94565516,133.99359,2.1604,4;5;6
9578686,CONFIRMED,1,1,1,Kepler-651 b,train,1,21.3851584,178.78285,4.0819,4;5;6
9583881,CONFIRMED,1,1,1,Kepler-562 b,train,1,18.00932214,182.441015,4.9611,4;5;6
9589323,CONFIRMED,1,1,1,Kepler-861 b,train,1,3.949627144,134.61096,1.5485,4;5;6
9592705,CONFIRMED,1,1,1,Kepler-1714 b,train,1,10.27532513,177.27227,6.3093,4;5;6
9595827,CONFIRMED,1,1,1,Kepler-71 b,train,1,3.905081685,133.4150433,2.8213,4;5;6
9597058,CONFIRMED,1,1,1,Kepler-962 b,train,1,12.05705659,135.41595,2.3462,4;5;6
9597345,CONFIRMED,1,3,1,Kepler-218 b;Kepler-218 c;Kepler-218 d,train,1,3.619309734,135.44164,3.0504,4;5;6
9597806,CONFIRMED,1,1,1,Kepler-860 b,train,1,5.101375725,357.48217,2.595,4;5;6
9602613,CONFIRMED,1,1,1,Kepler-1994 b,train,1,4.61225043,133.86134,2.695,4;5;6
9605514,CONFIRMED,1,2,1,Kepler-1666 b;Kepler-1666 c,train,1,25.8474958,188.874,5.985,4;5;6
9607164,CONFIRMED,1,1,1,Kepler-614 b,train,1,14.03490255,171.60491,3.638,4;5;6
9631762,CONFIRMED,1,1,1,Kepler-615 b,train,1,10.35586478,175.68106,2.8431,4;5;6
9636135,CONFIRMED,1,2,2,Kepler-864 c;Kepler-864 b,train,2,2.42150341;5.83376197,133.83517;138.74892,2.965;3.9988,4;5;6
9642292,CONFIRMED,1,1,1,Kepler-1392 b,train,1,15.1408916,143.74584,4.359,4;5;6
9650808,CONFIRMED,1,2,1,Kepler-344 b;Kepler-344 c,train,1,21.96401646,133.03586,2.7509,4;5;6
9650989,CONFIRMED,1,1,1,Kepler-1905 b,train,1,3.42390809,132.88326,1.773,4;5;6
9651668,CONFIRMED,1,1,1,Kepler-423 b,train,1,2.684328541,133.3548095,2.69382,4;5;6
9653622,CONFIRMED,1,1,1,Kepler-2002 b,train,1,19.0054098,144.15574,1.843,4;5;6
9663113,CONFIRMED,1,2,1,Kepler-458 c;Kepler-458 b,train,1,20.74028645,142.80003,10.3939,4;5;6
9664142,CONFIRMED,1,1,1,Kepler-1305 b,train,1,13.5631157,140.65364,5.438,4;5;6
9693006,CONFIRMED,1,1,1,Kepler-1385 b,train,1,2.88878583,132.33651,2.977,4;5;6
9696358,CONFIRMED,1,1,1,Kepler-1274 b,train,1,6.98141327,132.7883,6.527,4;5;6
9701962,CONFIRMED,1,1,1,Kepler-1617 b,train,1,27.4784659,148.6101,7.5,4;5;6
9702006,CONFIRMED,1,1,1,Kepler-1953 b,train,1,6.24564633,137.16241,2.459,4;5;6
9702072,CONFIRMED,1,1,1,Kepler-652 b,train,1,4.182001885,172.789576,2.2209,4;5;6
9704384,CONFIRMED,1,1,1,Kepler-1012 b,train,1,5.50860699,132.2983,3.0788,4;5;6
9710326,CONFIRMED,1,1,1,Kepler-737 b,train,1,28.59914031,189.92667,3.6567,4;5;6
9716391,CONFIRMED,1,1,1,Kepler-1413 b,train,1,13.1829329,141.82648,3.594,4;5;6
9717943,CONFIRMED,1,1,1,Kepler-1169 b,train,1,6.11010439,136.91214,2.314,4;5;6
9718066,CONFIRMED,1,2,2,Kepler-378 b;Kepler-378 c,train,2,16.09227518;28.9060526,142.51659;158.82431,2.1072;3.099,4;5;6
9726659,CONFIRMED,1,1,1,Kepler-862 b,train,1,3.148661555,356.93612,2.1978,4;5;6
9735426,CONFIRMED,1,1,1,Kepler-979 b,train,1,8.08801663,138.73516,1.8334,4;5;6
9753154,CONFIRMED,1,1,1,Kepler-1244 b,train,1,3.70429015,132.21478,3.37,4;5;6
9761615,CONFIRMED,1,1,1,Kepler-1528 b,train,1,1.79110997,131.95636,2.0917,4;5;6
9761882,CONFIRMED,1,1,1,Kepler-738 b,train,1,24.58716355,173.70572,3.984,4;5;6
9763348,CONFIRMED,1,1,1,Kepler-982 b,train,1,15.77382794,137.53051,4.957,4;5;6
9763612,CONFIRMED,1,1,1,Kepler-1507 b,train,1,16.0505464,141.73408,3.171,4;5;6
9765975,CONFIRMED,1,1,1,Kepler-877 b,train,1,18.45848388,138.1635,3.3703,4;5;6
9766437,CONFIRMED,1,1,1,Kepler-739 b,train,1,12.53248222,170.76535,4.0168,4;5;6
9775938,CONFIRMED,1,2,1,Kepler-258 b;Kepler-258 c,train,1,13.19720694,171.545479,3.4872,4;5;6
9782691,CONFIRMED,1,2,1,Kepler-193 b;Kepler-193 c,train,1,11.38840217,174.55377,3.6949,4;5;6
9785921,CONFIRMED,1,1,1,Kepler-1997 b,train,1,26.7575866,137.28717,5.858,4;5;6
9790806,CONFIRMED,1,1,1,Kepler-1066 b,train,1,1.93155546,131.76708,1.614,4;5;6
9818381,CONFIRMED,1,1,1,Kepler-43 b,train,1,3.024092505,132.4168573,2.8021,4;5;6
9818462,CONFIRMED,1,1,1,Kepler-878 b,train,1,25.9421582,156.18894,4.045,4;5;6
9820483,CONFIRMED,1,1,1,Kepler-740 b,train,1,3.584101048,170.427829,2.7316,4;5;6
9821454,CONFIRMED,1,2,2,Kepler-59 b;Kepler-59 c,train,2,11.8693144;17.9776037,137.721;147.7515,4.653;4.605,4;5;6
9823457,CONFIRMED,1,2,1,Kepler-259 b;Kepler-259 c,train,1,8.11528727,174.52257,3.211,4;5;6
9823487,CONFIRMED,1,1,1,Kepler-1753 b,train,1,16.00460392,140.47981,3.9475,4;5;6
9823519,CONFIRMED,1,2,2,Kepler-1350 c;Kepler-1350 b,train,2,1.766789509;4.49686066,133.08336;134.20642,1.3345;1.7306,4;5;6
9824805,CONFIRMED,1,1,1,Kepler-881 b,train,1,4.4444826,133.46308,3.686,4;5;6
9825625,CONFIRMED,1,1,1,Kepler-741 b,train,1,7.03902016,175.73059,3.8633,4;5;6
9828127,CONFIRMED,1,1,1,Kepler-1564 b,train,1,18.0541469,147.7943,4.587,4;5;6
9834040,CONFIRMED,1,1,1,Kepler-1044 b,train,1,6.77408984,135.95524,2.6215,4;5;6
9837661,CONFIRMED,1,3,3,Kepler-1321 c;Kepler-1321 d;Kepler-1321 b,train,3,2.226496196;5.72084599;11.12827427,133.37195;134.66576;139.54417,1.7073;2.744;2.6118,4;5;6
9837685,CONFIRMED,1,1,1,Kepler-1247 b,train,1,13.71218522,135.51875,2.437,4;5;6
9838949,CONFIRMED,1,1,1,Kepler-935 b,train,1,4.88084456,136.19585,2.5574,4;5;6
9880190,CONFIRMED,1,1,1,Kepler-1263 b,train,1,4.5513988,133.05954,2.457,4;5;6
9881077,CONFIRMED,1,1,1,Kepler-1337 b,train,1,24.4004378,135.62326,2.987,4;5;6
9881662,CONFIRMED,1,2,1,Kepler-140 b;Kepler-140 c,train,1,3.254277742,172.66256,2.9903,4;5;6
9883606,CONFIRMED,1,1,1,Kepler-1598 b,train,1,4.34195312,134.18767,2.598,4;5;6
9884104,CONFIRMED,1,3,2,Kepler-219 b;Kepler-219 c;Kepler-219 d,train,2,4.585466941;22.71443351,169.86095;147.29684,3.4437;6.0875,4;5;6
9886661,CONFIRMED,1,1,1,Kepler-905 b,train,1,5.082748362,133.21176,1.7732,4;5;6
9892816,CONFIRMED,1,4,3,Kepler-342 e;Kepler-342 b;Kepler-342 c;Kepler-342 d,train,3,1.644221032;15.17026921;26.2347447,131.75241;132.6655;141.99379,2.9122;4.3311;3.536,4;5;6
9893318,CONFIRMED,1,1,1,Kepler-1307 b,train,1,18.0161227,145.24169,4.016,4;5;6
9895006,CONFIRMED,1,1,1,Kepler-936 b,train,1,10.56137217,133.76396,3.2645,4;5;6
9898017,CONFIRMED,1,1,1,Kepler-1960 b,train,1,2.29794819,131.49826,2.84,4;5;6
9898447,CONFIRMED,1,1,1,Kepler-1877 b,train,1,2.37752442,133.39854,2.307,4;5;6
9904006,CONFIRMED,1,2,1,Kepler-361 b;Kepler-361 c,train,1,8.48651582,138.01698,5.267,4;5;6
9907129,CONFIRMED,1,1,1,Kepler-1436 b,train,1,9.705693,140.3709,7.702,4;5;6
9909735,CONFIRMED,1,2,2,Kepler-318 b;Kepler-318 c,train,2,4.66271902;11.8150174,134.08296;133.08929,2.757;2.834,4;5;6
9941662,CONFIRMED,1,1,1,Kepler-13 b,train,1,1.763587535,120.5659254,3.16877,4;5;6
9941859,CONFIRMED,1,3,2,Kepler-178 b;Kepler-178 c;Kepler-178 d,train,2,9.57665962;20.55280311,176.683759;145.02837,3.3603;2.2013,4;5;6
9950612,CONFIRMED,1,4,3,Kepler-220 b;Kepler-220 c;Kepler-220 d;Kepler-220 e,train,3,4.159816554;9.034190783;28.1224393,133.78616;171.015329;146.91763,1.6261;1.5501;4.174,4;5;6
9956082,CONFIRMED,1,1,1,Kepler-1557 b,train,1,3.74031708,134.70305,2.394,4;5;6
9958962,CONFIRMED,1,3,1,Kepler-616 b;Kepler-616 d;Kepler-616 c,train,1,9.99760285,171.78828,3.4423,4;5;6
9963265,CONFIRMED,1,1,1,Kepler-1819 b,train,1,16.48686712,139.20338,1.431,4;5;6
9963524,CONFIRMED,1,4,4,Kepler-221 b;Kepler-221 c;Kepler-221 d;Kepler-221 e,train,4,2.79590004;5.69059163;10.04157214;18.36974658,132.72971;174.04885;137.08442;131.86573,2.056;2.557;2.6577;2.939,4;5;6
9964801,CONFIRMED,1,1,1,Kepler-654 b,train,1,13.72462702,180.64807,6.9758,4;5;6
9967771,CONFIRMED,1,2,2,Kepler-990 c;Kepler-990 b,train,2,0.53835407;9.91724268,131.64999;135.1389,1.5045;3.2241,4;5;6
9973109,CONFIRMED,1,1,1,Kepler-1056 b,train,1,27.495634,133.28538,4.858,4;5;6
9992325,CONFIRMED,1,1,1,Kepler-1140 b,train,1,24.08632177,148.20086,2.236,4;5;6
10000941,CONFIRMED,1,1,1,Kepler-1558 b,train,1,3.50472344,133.72225,1.9464,4;5;6
10001368,CONFIRMED,1,1,1,Kepler-1344 b,train,1,4.76831033,134.86116,3.2363,4;5;6
10002866,CONFIRMED,1,3,3,Kepler-222 b;Kepler-222 c;Kepler-222 d,train,3,3.936993144;10.08881066;28.08185982,169.650592;173.083353;194.91696,1.887;1.7726;4.5288,4;5;6
10004519,CONFIRMED,1,1,1,Kepler-894 b,train,1,9.80321143,363.98686,4.4617,4;5;6
10004738,CONFIRMED,1,3,1,Kepler-310 b;Kepler-310 c;Kepler-310 d,train,1,13.93068791,134.42851,2.312,4;5;6
10005788,CONFIRMED,1,1,1,Kepler-1022 b,train,1,10.99470891,137.35769,1.5929,4;5;6
10018233,CONFIRMED,1,1,1,Kepler-1306 b,train,1,16.2959916,133.90784,2.116,4;5;6
10022908,CONFIRMED,1,1,1,Kepler-900 b,train,1,6.99130452,135.46291,2.1568,4;5;6
10024051,CONFIRMED,1,1,1,Kepler-1228 b,train,1,0.577369336,132.425795,1.0852,4;5;6
10024701,CONFIRMED,1,1,1,Kepler-1046 b,train,1,14.37504582,139.05924,3.208,4;5;6
10027323,CONFIRMED,1,2,1,Kepler-309 b;Kepler-309 c,train,1,5.92365747,134.68361,2.6302,4;5;6
10028535,CONFIRMED,1,1,1,Kepler-1259 b,train,1,0.663085361,131.97961,1.1522,4;5;6
10055126,CONFIRMED,1,3,2,Kepler-311 b;Kepler-311 c;Kepler-311 d,train,2,9.17617167;19.7383992,138.71393;133.28544,4.2642;4.894,4;5;6
10059645,CONFIRMED,1,1,1,Kepler-1265 b,train,1,6.49441464,132.25189,2.344,4;5;6
10063208,CONFIRMED,1,1,1,Kepler-1583 b,train,1,9.3281912,132.85459,3.991,4;5;6
10064256,CONFIRMED,1,1,1,Kepler-1692 b,train,1,5.95958637,135.00822,2.899,4;5;6
10068659,CONFIRMED,1,1,1,Kepler-1287 b,train,1,11.47685263,139.63194,2.756,4;5;6
10070468,CONFIRMED,1,1,1,Kepler-1297 b,train,1,1.68189051,133.07951,2.992,4;5;6
10089911,CONFIRMED,1,1,1,Kepler-1543 b,train,1,6.96704926,138.24776,3.73,4;5;6
10094670,CONFIRMED,1,1,1,Kepler-1677 b,train,1,22.06402,148.9199,4.1,4;5;6
10118816,CONFIRMED,1,1,1,Kepler-1735 b,train,1,7.71790675,139.15725,1.84,4;5;6
10122255,CONFIRMED,1,1,1,Kepler-765 b,train,1,27.6652847,144.8714,6.633,4;5;6
10122538,CONFIRMED,1,4,3,Kepler-1388 c;Kepler-1388 b;Kepler-1388 d;Kepler-1388 e,train,3,5.53609368;12.2854718;20.9569985,131.88286;131.90073;139.07664,2.2942;2.996;3.493,4;5;6
10130039,CONFIRMED,1,3,3,Kepler-334 b;Kepler-334 c;Kepler-334 d,train,3,5.47033376;12.75800092;25.0985083,131.49548;133.95888;145.56829,3.1441;4.1828;2.7727,4;5;6
10132832,CONFIRMED,1,1,1,Kepler-1186 b,train,1,16.07673148,143.39091,2.205,4;5;6
10136549,CONFIRMED,1,2,2,Kepler-337 b;Kepler-337 c,train,2,3.29276797;9.69315023,133.00741;132.81362,4.8069;5.6725,4;5;6
10141900,CONFIRMED,1,3,3,Kepler-763 b;Kepler-763 c;Kepler-763 d,train,3,1.196548464;4.09667624;6.50327035,132.53363;133.09833;135.26657,1.2592;2.19;2.591,4;5;6
10153855,CONFIRMED,1,1,1,Kepler-1037 b,train,1,1.06378861,131.52465,1.072,4;5;6
10155434,CONFIRMED,1,1,1,Kepler-1720 b,train,1,12.70636123,180.63164,2.395,4;5;6
10189546,CONFIRMED,1,3,1,Kepler-549 d;Kepler-549 b;Kepler-549 c,train,1,24.61480613,191.741225,2.6602,4;5;6
10212441,CONFIRMED,1,1,1,Kepler-1199 b,train,1,15.0447098,133.20895,5.823,4;5;6
10214162,CONFIRMED,1,1,1,Kepler-941 b,train,1,17.42393582,148.82614,4.929,4;5;6
10227020,CONFIRMED,1,4,4,Kepler-223 b;Kepler-223 c;Kepler-223 d;Kepler-223 e,train,4,7.38443269;9.84824649;14.78767172;19.7243672,137.47412;138.38845;176.79399;135.05923,5.7351;5.7471;6.1191;7.202,4;5;6
10252275,CONFIRMED,1,2,2,Kepler-1907 b;Kepler-1907 c,train,2,5.65245733;14.8638496,136.97891;142.95729,2.062;2.705,4;5;6
10253547,CONFIRMED,1,2,1,Kepler-364 b;Kepler-364 c,train,1,25.7457957,135.94806,7.073,4;5;6
10264660,CONFIRMED,1,1,1,Kepler-14 b,train,1,6.790120801,138.088199,6.0437,4;5;6
10265898,CONFIRMED,1,2,2,Kepler-656 b;Kepler-656 c,train,2,1.260258822;5.25449393,170.408984;132.55624,1.8594;3.078,4;5;6
10266615,CONFIRMED,1,1,1,Kepler-587 b,train,1,10.94026745,170.30551,2.3494,4;5;6
10271806,CONFIRMED,1,4,4,Kepler-224 b;Kepler-224 c;Kepler-224 d;Kepler-224 e,train,4,3.13295351;5.924993927;11.34934848;18.64349986,135.67494;169.71629;134.31805;141.62687,2.2207;2.8874;3.1101;1.8491,4;5;6
10272442,CONFIRMED,1,1,1,Kepler-657 b,train,1,24.5434566,187.92215,7.2518,4;5;6
10272640,CONFIRMED,1,1,1,Kepler-762 b,train,1,3.770551475,357.11836,3.8077,4;5;6
10285631,CONFIRMED,1,1,1,Kepler-525 b,train,1,18.68405716,170.83245,6.9329,4;5;6
10289119,CONFIRMED,1,1,1,Kepler-1219 b,train,1,16.10474503,135.01186,5.712,4;5;6
10290666,CONFIRMED,1,1,1,Kepler-526 b,train,1,5.45849914,172.08857,4.0448,4;5;6
10318874,CONFIRMED,1,1,1,Kepler-94 b,train,1,2.508057497,135.000657,1.1134,4;5;6
10329835,CONFIRMED,1,1,1,Kepler-1075 b,train,1,1.52373073,131.61813,1.4796,4;5;6
10332213,CONFIRMED,1,1,1,Kepler-1885 b,train,1,2.522590567,131.64534,1.406,4;5;6
10332883,CONFIRMED,1,1,1,Kepler-994 b,train,1,1.151166776,133.231766,1.0907,4;5;6
10337258,CONFIRMED,1,1,1,Kepler-527 b,train,1,13.28536452,169.86052,6.283,4;5;6
10337517,CONFIRMED,1,2,2,Kepler-783 b;Kepler-783 c,train,2,4.29263699;7.053934488,134.80018;136.357253,2.7;1.7244,4;5;6
10340423,CONFIRMED,1,2,2,Kepler-225 b;Kepler-225 c,train,2,6.73893544;18.79418506,135.28218;177.79426,2.813;3.2906,4;5;6
10350571,CONFIRMED,1,2,1,Kepler-784 c;Kepler-784 b,train,1,17.157236,133.68951,11.284,4;5;6
10351231,CONFIRMED,1,1,1,Kepler-1738 b,train,1,7.6746614,133.22431,1.9374,4;5;6
10358759,CONFIRMED,1,2,2,Kepler-29 b;Kepler-29 c,train,2,10.3392408;13.28689997,170.38549;172.11932,3.075;3.2825,4;5;6
10386922,CONFIRMED,1,2,1,Kepler-511 c;Kepler-511 b,train,1,26.62941953,191.99627,7.8709,4;5;6
10395381,CONFIRMED,1,1,1,Kepler-659 b,train,1,17.6717714,186.3704,3.4202,4;5;6
10397751,CONFIRMED,1,2,2,Kepler-1371 c;Kepler-1371 b,train,2,2.005414293;3.4462125,133.24526;132.22894,1.934;2.101,4;5;6
10404582,CONFIRMED,1,2,1,Kepler-362 b;Kepler-362 c,train,1,10.32736351,139.37228,1.889,4;5;6
10407482,CONFIRMED,1,1,1,Kepler-1577 b,train,1,6.30558387,131.53058,2.619,4;5;6
10454313,CONFIRMED,1,1,1,Kepler-588 b,train,1,4.221626193,173.699895,3.0619,4;5;6
10454632,CONFIRMED,1,1,1,Kepler-992 b,train,1,20.16037858,144.34281,4.13,4;5;6
10460984,CONFIRMED,1,4,3,Kepler-164 b;Kepler-164 c;Kepler-164 d;Kepler-164 e,train,3,5.03505665;10.94577783;28.9869016,132.65597;176.71834;134.7812,1.804;3.0937;3.6233,4;5;6
10468885,CONFIRMED,1,1,1,Kepler-1284 b,train,1,0.664074145,133.40285,1.0925,4;5;6
10468940,CONFIRMED,1,2,2,Kepler-273 b;Kepler-273 c,train,2,2.936527336;8.01500821,135.71829;134.8277,1.771;3.0137,4;5;6
10471515,CONFIRMED,1,1,1,Kepler-1395 b,train,1,3.7847507,133.50785,2.924,4;5;6
10480915,CONFIRMED,1,1,1,Kepler-1785 b,train,1,19.58561177,132.36472,1.755,4;5;6
10482160,CONFIRMED,1,1,1,Kepler-1739 b,train,1,7.34373964,137.29874,1.1784,4;5;6
10525027,CONFIRMED,1,1,1,Kepler-1049 b,train,1,3.27344784,134.45023,1.7292,4;5;6
10526887,CONFIRMED,1,1,1,Kepler-1578 b,train,1,1.450889836,132.2306,1.753,4;5;6
10531955,CONFIRMED,1,1,1,Kepler-1141 b,train,1,2.344512589,132.87316,1.4116,4;5;6
10538176,CONFIRMED,1,2,1,Kepler-284 b;Kepler-284 c,train,1,12.69905011,184.9868,2.9899,4;5;6
10545066,CONFIRMED,1,1,1,Kepler-528 b,train,1,19.7830259,177.72013,5.4898,4;5;6
10549023,CONFIRMED,1,1,1,Kepler-1112 b,train,1,14.36270451,141.435,4.564,4;5;6
10552611,CONFIRMED,1,2,2,Kepler-141 b;Kepler-141 c,train,2,3.10762684;7.0106324,132.63359;174.57542,2.361;3.0688,4;5;6
10554999,CONFIRMED,1,2,2,Kepler-179 b;Kepler-179 c,train,2,2.735900074;6.400157105,171.0964;174.02214,1.9359;2.0004,4;5;6
10577994,CONFIRMED,1,2,2,Kepler-165 b;Kepler-165 c,train,2,8.1808949;15.31296388,176.69885;171.79412,2.7546;3.0935,4;5;6
10583761,CONFIRMED,1,1,1,Kepler-1179 b,train,1,2.685054445,132.60443,1.0473,4;5;6
10585852,CONFIRMED,1,1,1,Kepler-815 b,train,1,8.57504983,140.14063,8.653,4;5;6
10586208,CONFIRMED,1,1,1,Kepler-811 b,train,1,23.58444746,145.95798,5.5545,4;5;6
10587105,CONFIRMED,1,3,2,Kepler-529 b;Kepler-529 c;Kepler-529 d,train,2,1.980356674;12.8344771,170.139601;138.32626,2.4743;3.846,4;5;6
10591855,CONFIRMED,1,1,1,Kepler-1367 b,train,1,1.574090323,131.86116,1.5796,4;5;6
10593535,CONFIRMED,1,1,1,Kepler-1568 b,train,1,20.9254083,134.8986,6.783,4;5;6
10599206,CONFIRMED,1,1,1,Kepler-566 b,train,1,18.42794957,178.43963,2.9264,4;5;6
10600261,CONFIRMED,1,3,2,Kepler-194 b;Kepler-194 c;Kepler-194 d,train,2,2.09227115;17.30795548,133.06258;176.94326,2.4062;5.1126,4;5;6
10604335,CONFIRMED,1,2,1,Kepler-283 b;Kepler-283 c,train,1,11.00817635,143.22611,2.013,4;5;6
10604592,CONFIRMED,1,1,1,Kepler-1957 b,train,1,2.18660188,131.94832,1.585,4;5;6
10616679,CONFIRMED,1,1,1,Kepler-550 b,train,1,8.600099313,172.529281,4.0077,4;5;6
10619192,CONFIRMED,1,1,1,Kepler-17 b,train,1,1.485710994,132.7935653,2.2874,4;5;6
10656823,CONFIRMED,1,2,1,Kepler-195 b;Kepler-195 c,train,1,8.30783912,171.17201,3.1516,4;5;6
10662202,CONFIRMED,1,1,1,Kepler-662 b,train,1,21.67699193,171.53594,3.4555,4;5;6
10663396,CONFIRMED,1,1,1,Kepler-1069 b,train,1,23.8990075,151.39847,15.955,4;5;6
10669994,CONFIRMED,1,1,1,Kepler-1594 b,train,1,2.71603664,132.35962,1.744,4;5;6
10670119,CONFIRMED,1,2,2,Kepler-369 b;Kepler-369 c,train,2,2.732767897;14.87149773,354.09581;137.69573,1.1102;2.4076,4;5;6
10676014,CONFIRMED,1,1,1,Kepler-954 b,train,1,16.78175788,139.79356,3.7386,4;5;6
10676824,CONFIRMED,1,1,1,Kepler-1724 b,train,1,6.45442931,173.21478,2.6772,4;5;6
10682541,CONFIRMED,1,1,1,Kepler-663 b,train,1,4.99677968,171.74208,2.1717,4;5;6
10684670,CONFIRMED,1,1,1,Kepler-1189 b,train,1,3.78861833,134.61419,2.808,4;5;6
10686864,CONFIRMED,1,1,1,Kepler-917 b,train,1,2.97041801,133.39136,2.2369,4;5;6
10714072,CONFIRMED,1,1,1,Kepler-1541 b,train,1,8.40693068,133.42739,1.866,4;5;6
10717241,CONFIRMED,1,1,1,Kepler-551 b,train,1,12.37646897,179.404945,2.7075,4;5;6
10718726,CONFIRMED,1,1,1,Kepler-618 b,train,1,3.595769013,170.36915,3.1569,4;5;6
