kepid,label,has_confirmed_planet,confirmed_planet_count,detectable_planet_count,confirmed_planet_names,split,signal_count,periods_days,epochs_bkjd,durations_hours,quarters
11138903,CONTROL,0,0,0,,train,0,,,,4;5;6
11139679,CONTROL,0,0,0,,train,0,,,,4;5;6
11144679,CONTROL,0,0,0,,train,0,,,,4;5;6
11175865,CONTROL,0,0,0,,train,0,,,,4;5;6
11176123,CONTROL,0,0,0,,train,0,,,,4;5;6
11176259,CONTROL,0,0,0,,train,0,,,,4;5;6
11179938,CONTROL,0,0,0,,train,0,,,,4;5;6
11181373,CONTROL,0,0,0,,train,0,,,,4;5;6
11181537,CONTROL,0,0,0,,train,0,,,,4;5;6
11186455,CONTROL,0,0,0,,train,0,,,,4;5;6
11186615,CONTROL,0,0,0,,train,0,,,,4;5;6
11188801,CONTROL,0,0,0,,train,0,,,,4;5;6
11189202,CONTROL,0,0,0,,train,0,,,,4;5;6
11190388,CONTROL,0,0,0,,train,0,,,,4;5;6
11191523,CONTROL,0,0,0,,train,0,,,,4;5;6
11194055,CONTROL,0,0,0,,train,0,,,,4;5;6
11199573,CONTROL,0,0,0,,train,0,,,,4;5;6
11205192,CONTROL,0,0,0,,train,0,,,,4;5;6
11230667,CONTROL,0,0,0,,train,0,,,,4;5;6
11231042,CONTROL,0,0,0,,train,0,,,,4;5;6
11231086,CONTROL,0,0,0,,train,0,,,,4;5;6
11231836,CONTROL,0,0,0,,train,0,,,,4;5;6
11234024,CONTROL,0,0,0,,train,0,,,,4;5;6
11235671,CONTROL,0,0,0,,train,0,,,,4;5;6
11236630,CONTROL,0,0,0,,train,0,,,,4;5;6
11237625,CONTROL,0,0,0,,train,0,,,,4;5;6
11241837,CONTROL,0,0,0,,train,0,,,,4;5;6
11242995,CONTROL,0,0,0,,train,0,,,,4;5;6
11243765,CONTROL,0,0,0,,train,0,,,,4;5;6
11244918,CONTROL,0,0,0,,train,0,,,,4;5;6
11250887,CONTROL,0,0,0,,train,0,,,,4;5;6
11252342,CONTROL,0,0,0,,train,0,,,,4;5;6
11288490,CONTROL,0,0,0,,train,0,,,,4;5;6
11289893,CONTROL,0,0,0,,train,0,,,,4;5;6
11294154,CONTROL,0,0,0,,train,0,,,,4;5;6
11294271,CONTROL,0,0,0,,train,0,,,,4;5;6
11295104,CONTROL,0,0,0,,train,0,,,,4;5;6
11295840,CONTROL,0,0,0,,train,0,,,,4;5;6
11295978,CONTROL,0,0,0,,train,0,,,,4;5;6
11296675,CONTROL,0,0,0,,train,0,,,,4;5;6
11297039,CONTROL,0,0,0,,train,0,,,,4;5;6
11298350,CONTROL,0,0,0,,train,0,,,,4;5;6
11298430,CONTROL,0,0,0,,train,0,,,,4;5;6
11302654,CONTROL,0,0,0,,train,0,,,,4;5;6
11303115,CONTROL,0,0,0,,train,0,,,,4;5;6
11303381,CONTROL,0,0,0,,train,0,,,,4;5;6
11304014,CONTROL,0,0,0,,train,0,,,,4;5;6
11305240,CONTROL,0,0,0,,train,0,,,,4;5;6
11306696,CONTROL,0,0,0,,train,0,,,,4;5;6
11341708,CONTROL,0,0,0,,train,0,,,,4;5;6
11341742,CONTROL,0,0,0,,train,0,,,,4;5;6
11350497,CONTROL,0,0,0,,train,0,,,,4;5;6
11352278,CONTROL,0,0,0,,train,0,,,,4;5;6
11352361,CONTROL,0,0,0,,train,0,,,,4;5;6
11356734,CONTROL,0,0,0,,train,0,,,,4;5;6
11356952,CONTROL,0,0,0,,train,0,,,,4;5;6
11358150,CONTROL,0,0,0,,train,0,,,,4;5;6
11360739,CONTROL,0,0,0,,train,0,,,,4;5;6
11390143,CONTROL,0,0,0,,train,0,,,,4;5;6
11390932,CONTROL,0,0,0,,train,0,,,,4;5;6
11391259,CONTROL,0,0,0,,train,0,,,,4;5;6
11401296,CONTROL,0,0,0,,train,0,,,,4;5;6
11403555,CONTROL,0,0,0,,train,0,,,,4;5;6
11404836,CONTROL,0,0,0,,train,0,,,,4;5;6
11405042,CONTROL,0,0,0,,train,0,,,,4;5;6
11408694,CONTROL,0,0,0,,train,0,,,,4;5;6
11410185,CONTROL,0,0,0,,train,0,,,,4;5;6
11410886,CONTROL,0,0,0,,train,0,,,,4;5;6
11413416,CONTROL,0,0,0,,train,0,,,,4;5;6
11441630,CONTROL,0,0,0,,train,0,,,,4;5;6
11442552,CONTROL,0,0,0,,train,0,,,,4;5;6
11442659,CONTROL,0,0,0,,train,0,,,,4;5;6
11444168,CONTROL,0,0,0,,train,0,,,,4;5;6
11445255,CONTROL,0,0,0,,train,0,,,,4;5;6
11447037,CONTROL,0,0,0,,train,0,,,,4;5;6
11449924,CONTROL,0,0,0,,train,0,,,,4;5;6
11453788,CONTROL,0,0,0,,train,0,,,,4;5;6
11455657,CONTROL,0,0,0,,train,0,,,,4;5;6
11456884,CONTROL,0,0,0,,train,0,,,,4;5;6
11457293,CONTROL,0,0,0,,train,0,,,,4;5;6
11460606,CONTROL,0,0,0,,train,0,,,,4;5;6
11463059,CONTROL,0,0,0,,train,0,,,,4;5;6
11463721,CONTROL,0,0,0,,train,0,,,,4;5;6
11464929,CONTROL,0,0,0,,train,0,,,,4;5;6
11465415,CONTROL,0,0,0,,train,0,,,,4;5;6
11469346,CONTROL,0,0,0,,train,0,,,,4;5;6
11495493,CONTROL,0,0,0,,train,0,,,,4;5;6
11496257,CONTROL,0,0,0,,train,0,,,,4;5;6
11499428,CONTROL,0,0,0,,train,0,,,,4;5;6
11499622,CONTROL,0,0,0,,train,0,,,,4;5;6
11501958,CONTROL,0,0,0,,train,0,,,,4;5;6
11502569,CONTROL,0,0,0,,train,0,,,,4;5;6
11507250,CONTROL,0,0,0,,train,0,,,,4;5;6
11508041,CONTROL,0,0,0,,train,0,,,,4;5;6
11508733,CONTROL,0,0,0,,train,0,,,,4;5;6
11512042,CONTROL,0,0,0,,train,0,,,,4;5;6
11514642,CONTROL,0,0,0,,train,0,,,,4;5;6
11514654,CONTROL,0,0,0,,train,0,,,,4;5;6
11514919,CONTROL,0,0,0,,train,0,,,,4;5;6
11520502,CONTROL,0,0,0,,train,0,,,,4;5;6
11520636,CONTROL,0,0,0,,train,0,,,,4;5;6
11546397,CONTROL,0,0,0,,train,0,,,,4;5;6
11554731,CONTROL,0,0,0,,train,0,,,,4;5;6
11554897,CONTROL,0,0,0,,train,0,,,,4;5;6
11558366,CONTROL,0,0,0,,train,0,,,,4;5;6
11560003,CONTROL,0,0,0,,train,0,,,,4;5;6
11565562,CONTROL,0,0,0,,train,0,,,,4;5;6
11567312,CONTROL,0,0,0,,train,0,,,,4;5;6
11569850,CONTROL,0,0,0,,train,0,,,,4;5;6
11573151,CONTROL,0,0,0,,train,0,,,,4;5;6
11598554,CONTROL,0,0,0,,train,0,,,,4;5;6
11602574,CONTROL,0,0,0,,train,0,,,,4;5;6
11605589,CONTROL,0,0,0,,train,0,,,,4;5;6
11605850,CONTROL,0,0,0,,train,0,,,,4;5;6
11607102,CONTROL,0,0,0,,train,0,,,,4;5;6
11611727,CONTROL,0,0,0,,train,0,,,,4;5;6
11615485,CONTROL,0,0,0,,train,0,,,,4;5;6
11617043,CONTROL,0,0,0,,train,0,,,,4;5;6
11617424,CONTROL,0,0,0,,train,0,,,,4;5;6
11617903,CONTROL,0,0,0,,train,0,,,,4;5;6
11618662,CONTROL,0,0,0,,train,0,,,,4;5;6
11619285,CONTROL,0,0,0,,train,0,,,,4;5;6
11649701,CONTROL,0,0,0,,train,0,,,,4;5;6
11652521,CONTROL,0,0,0,,train,0,,,,4;5;6
11656619,CONTROL,0,0,0,,train,0,,,,4;5;6
11656998,CONTROL,0,0,0,,train,0,,,,4;5;6
11657138,CONTROL,0,0,0,,train,0,,,,4;5;6
11657888,CONTROL,0,0,0,,train,0,,,,4;5;6
11658349,CONTROL,0,0,0,,train,0,,,,4;5;6
11658789,CONTROL,0,0,0,,train,0,,,,4;5;6
11666519,CONTROL,0,0,0,,train,0,,,,4;5;6
11668919,CONTROL,0,0,0,,train,0,,,,4;5;6
11669274,CONTROL,0,0,0,,train,0,,,,4;5;6
11671406,CONTROL,0,0,0,,train,0,,,,4;5;6
11703671,CONTROL,0,0,0,,train,0,,,,4;5;6
11704402,CONTROL,0,0,0,,train,0,,,,4;5;6
11708440,CONTROL,0,0,0,,train,0,,,,4;5;6
11708622,CONTROL,0,0,0,,train,0,,,,4;5;6
11714399,CONTROL,0,0,0,,train,0,,,,4;5;6
11714473,CONTROL,0,0,0,,train,0,,,,4;5;6
11717102,CONTROL,0,0,0,,train,0,,,,4;5;6
11721301,CONTROL,0,0,0,,train,0,,,,4;5;6
11723503,CONTROL,0,0,0,,train,0,,,,4;5;6
11725389,CONTROL,0,0,0,,train,0,,,,4;5;6
11725476,CONTROL,0,0,0,,train,0,,,,4;5;6
11759718,CONTROL,0,0,0,,train,0,,,,4;5;6
11760276,CONTROL,0,0,0,,train,0,,,,4;5;6
11760417,CONTROL,0,0,0,,train,0,,,,4;5;6
11761212,CONTROL,0,0,0,,train,0,,,,4;5;6
11761312,CONTROL,0,0,0,,train,0,,,,4;5;6
11766595,CONTROL,0,0,0,,train,0,,,,4;5;6
11774319,CONTROL,0,0,0,,train,0,,,,4;5;6
11774619,CONTROL,0,0,0,,train,0,,,,4;5;6
11776014,CONTROL,0,0,0,,train,0,,,,4;5;6
11803186,CONTROL,0,0,0,,train,0,,,,4;5;6
11821248,CONTROL,0,0,0,,train,0,,,,4;5;6
11823696,CONTROL,0,0,0,,train,0,,,,4;5;6
11854973,CONTROL,0,0,0,,train,0,,,,4;5;6
11869699,CONTROL,0,0,0,,train,0,,,,4;5;6
11873696,CONTROL,0,0,0,,train,0,,,,4;5;6
11906151,CONTROL,0,0,0,,train,0,,,,4;5;6
11910960,CONTROL,0,0,0,,train,0,,,,4;5;6
11911574,CONTROL,0,0,0,,train,0,,,,4;5;6
11912315,CONTROL,0,0,0,,train,0,,,,4;5;6
11917557,CONTROL,0,0,0,,train,0,,,,4;5;6
11919907,CONTROL,0,0,0,,train,0,,,,4;5;6
11921780,CONTROL,0,0,0,,train,0,,,,4;5;6
11921871,CONTROL,0,0,0,,train,0,,,,4;5;6
11922625,CONTROL,0,0,0,,train,0,,,,4;5;6
11924100,CONTROL,0,0,0,,train,0,,,,4;5;6
11953741,CONTROL,0,0,0,,train,0,,,,4;5;6
11956940,CONTROL,0,0,0,,train,0,,,,4;5;6
11957632,CONTROL,0,0,0,,train,0,,,,4;5;6
11962180,CONTROL,0,0,0,,train,0,,,,4;5;6
11963581,CONTROL,0,0,0,,train,0,,,,4;5;6
11970276,CONTROL,0,0,0,,train,0,,,,4;5;6
11970664,CONTROL,0,0,0,,train,0,,,,4;5;6
11973017,CONTROL,0,0,0,,train,0,,,,4;5;6
12005182,CONTROL,0,0,0,,train,0,,,,4;5;6
12005201,CONTROL,0,0,0,,train,0,,,,4;5;6
12011749,CONTROL,0,0,0,,train,0,,,,4;5;6
12012172,CONTROL,0,0,0,,train,0,,,,4;5;6
12012729,CONTROL,0,0,0,,train,0,,,,4;5;6
12012758,CONTROL,0,0,0,,train,0,,,,4;5;6
12013781,CONTROL,0,0,0,,train,0,,,,4;5;6
12017946,CONTROL,0,0,0,,train,0,,,,4;5;6
12020913,CONTROL,0,0,0,,train,0,,,,4;5;6
12022099,CONTROL,0,0,0,,train,0,,,,4;5;6
12022150,CONTROL,0,0,0,,train,0,,,,4;5;6
12022345,CONTROL,0,0,0,,train,0,,,,4;5;6
12055517,CONTROL,0,0,0,,train,0,,,,4;5;6
12058427,CONTROL,0,0,0,,train,0,,,,4;5;6
12061297,CONTROL,0,0,0,,train,0,,,,4;5;6
12061506,CONTROL,0,0,0,,train,0,,,,4;5;6
12062762,CONTROL,0,0,0,,train,0,,,,4;5;6
12066652,CONTROL,0,0,0,,train,0,,,,4;5;6
12067526,CONTROL,0,0,0,,train,0,,,,4;5;6
12067767,CONTROL,0,0,0,,train,0,,,,4;5;6
12072000,CONTROL,0,0,0,,train,0,,,,4;5;6
12072965,CONTROL,0,0,0,,train,0,,,,4;5;6
12073359,CONTROL,0,0,0,,train,0,,,,4;5;6
12102690,CONTROL,0,0,0,,train,0,,,,4;5;6
12102936,CONTROL,0,0,0,,train,0,,,,4;5;6
12107750,CONTROL,0,0,0,,train,0,,,,4;5;6
12108885,CONTROL,0,0,0,,train,0,,,,4;5;6
12109654,CONTROL,0,0,0,,train,0,,,,4;5;6
12110218,CONTROL,0,0,0,,train,0,,,,4;5;6
12116756,CONTROL,0,0,0,,train,0,,,,4;5;6
12118322,CONTROL,0,0,0,,train,0,,,,4;5;6
12119257,CONTROL,0,0,0,,train,0,,,,4;5;6
12120684,CONTROL,0,0,0,,train,0,,,,4;5;6
12120808,CONTROL,0,0,0,,train,0,,,,4;5;6
12121178,CONTROL,0,0,0,,train,0,,,,4;5;6
12121350,CONTROL,0,0,0,,train,0,,,,4;5;6
12153342,CONTROL,0,0,0,,train,0,,,,4;5;6
12154108,CONTROL,0,0,0,,train,0,,,,4;5;6
12154215,CONTROL,0,0,0,,train,0,,,,4;5;6
12154832,CONTROL,0,0,0,,train,0,,,,4;5;6
12154845,CONTROL,0,0,0,,train,0,,,,4;5;6
12155444,CONTROL,0,0,0,,train,0,,,,4;5;6
12158441,CONTROL,0,0,0,,train,0,,,,4;5;6
12159172,CONTROL,0,0,0,,train,0,,,,4;5;6
12164256,CONTROL,0,0,0,,train,0,,,,4;5;6
12165244,CONTROL,0,0,0,,train,0,,,,4;5;6
12166563,CONTROL,0,0,0,,train,0,,,,4;5;6
12167396,CONTROL,0,0,0,,train,0,,,,4;5;6
12168585,CONTROL,0,0,0,,train,0,,,,4;5;6
12168690,CONTROL,0,0,0,,train,0,,,,4;5;6
12169436,CONTROL,0,0,0,,train,0,,,,4;5;6
12170414,CONTROL,0,0,0,,train,0,,,,4;5;6
12204642,CONTROL,0,0,0,,train,0,,,,4;5;6
12208173,CONTROL,0,0,0,,train,0,,,,4;5;6
12208710,CONTROL,0,0,0,,train,0,,,,4;5;6
12215513,CONTROL,0,0,0,,train,0,,,,4;5;6
12218281,CONTROL,0,0,0,,train,0,,,,4;5;6
12252307,CONTROL,0,0,0,,train,0,,,,4;5;6
12253845,CONTROL,0,0,0,,train,0,,,,4;5;6
12258756,CONTROL,0,0,0,,train,0,,,,4;5;6
12266600,CONTROL,0,0,0,,train,0,,,,4;5;6
12268741,CONTROL,0,0,0,,train,0,,,,4;5;6
12268996,CONTROL,0,0,0,,train,0,,,,4;5;6
12300647,CONTROL,0,0,0,,train,0,,,,4;5;6
12301108,CONTROL,0,0,0,,train,0,,,,4;5;6
12304021,CONTROL,0,0,0,,train,0,,,,4;5;6
12304043,CONTROL,0,0,0,,train,0,,,,4;5;6
12305751,CONTROL,0,0,0,,train,0,,,,4;5;6
12305916,CONTROL,0,0,0,,train,0,,,,4;5;6
12306774,CONTROL,0,0,0,,train,0,,,,4;5;6
12306967,CONTROL,0,0,0,,train,0,,,,4;5;6
12352285,CONTROL,0,0,0,,train,0,,,,4;5;6
12355752,CONTROL,0,0,0,,train,0,,,,4;5;6
12400506,CONTROL,0,0,0,,train,0,,,,4;5;6
12402690,CONTROL,0,0,0,,train,0,,,,4;5;6
12402748,CONTROL,0,0,0,,train,0,,,,4;5;6
12403944,CONTROL,0,0,0,,train,0,,,,4;5;6
12404154,CONTROL,0,0,0,,train,0,,,,4;5;6
12404756,CONTROL,0,0,0,,train,0,,,,4;5;6
12418315,CONTROL,0,0,0,,train,0,,,,4;5;6
12455504,CONTROL,0,0,0,,train,0,,,,4;5;6
12458184,CONTROL,0,0,0,,train,0,,,,4;5;6
12469556,CONTROL,0,0,0,,train,0,,,,4;5;6
12470285,CONTROL,0,0,0,,train,0,,,,4;5;6
12471212,CONTROL,0,0,0,,train,0,,,,4;5;6
12505697,CONTROL,0,0,0,,train,0,,,,4;5;6
12506744,CONTROL,0,0,0,,train,0,,,,4;5;6
12506897,CONTROL,0,0,0,,train,0,,,,4;5;6
12507147,CONTROL,0,0,0,,train,0,,,,4;5;6
12600143,CONTROL,0,0,0,,train,0,,,,4;5;6
12600863,CONTROL,0,0,0,,train,0,,,,4;5;6
12601318,CONTROL,0,0,0,,train,0,,,,4;5;6
12644232,CONTROL,0,0,0,,train,0,,,,4;5;6
12692135,CONTROL,0,0,0,,train,0,,,,4;5;6
12734617,CONTROL,0,0,0,,train,0,,,,4;5;6
6118370,CONFIRMED,1,1,1,Kepler-1506 b,validation,1,14.0328775,138.0603,6.684,4;5;6
8261920,CONFIRMED,1,2,1,Kepler-1802 b;Kepler-1802 c,validation,1,7.72513619,176.80202,2.042,4;5;6
10525049,CONFIRMED,1,1,1,Kepler-1948 b,validation,1,15.5714121,136.58529,2.294,4;5;6
11348997,CONFIRMED,1,1,1,Kepler-1089 b,validation,1,5.132486123,132.15985,1.4575,4;5;6
12418724,CONFIRMED,1,1,1,Kepler-873 b,validation,1,20.55331441,139.5613,5.3136,4;5;6
892977,CONTROL,0,0,0,,validation,0,,,,4;5;6
1429589,CONTROL,0,0,0,,validation,0,,,,4;5;6
2304140,CONTROL,0,0,0,,validation,0,,,,4;5;6
2305596,CONTROL,0,0,0,,validation,0,,,,4;5;6
2305811,CONTROL,0,0,0,,validation,0,,,,4;5;6
2311306,CONTROL,0,0,0,,validation,0,,,,4;5;6
2424905,CONTROL,0,0,0,,validation,0,,,,4;5;6
2578184,CONTROL,0,0,0,,validation,0,,,,4;5;6
2708692,CONTROL,0,0,0,,validation,0,,,,4;5;6
2859462,CONTROL,0,0,0,,validation,0,,,,4;5;6
2860592,CONTROL,0,0,0,,validation,0,,,,4;5;6
2973532,CONTROL,0,0,0,,validation,0,,,,4;5;6
2982816,CONTROL,0,0,0,,validation,0,,,,4;5;6
2983182,CONTROL,0,0,0,,validation,0,,,,4;5;6
2991730,CONTROL,0,0,0,,validation,0,,,,4;5;6
3101194,CONTROL,0,0,0,,validation,0,,,,4;5;6
3215881,CONTROL,0,0,0,,validation,0,,,,4;5;6
3221052,CONTROL,0,0,0,,validation,0,,,,4;5;6
3221638,CONTROL,0,0,0,,validation,0,,,,4;5;6
3239487,CONTROL,0,0,0,,validation,0,,,,4;5;6
3246016,CONTROL,0,0,0,,validation,0,,,,4;5;6
3323298,CONTROL,0,0,0,,validation,0,,,,4;5;6
3325337,CONTROL,0,0,0,,validation,0,,,,4;5;6
3341389,CONTROL,0,0,0,,validation,0,,,,4;5;6
3346918,CONTROL,0,0,0,,validation,0,,,,4;5;6
3347046,CONTROL,0,0,0,,validation,0,,,,4;5;6
3355185,CONTROL,0,0,0,,validation,0,,,,4;5;6
3424384,CONTROL,0,0,0,,validation,0,,,,4;5;6
3437742,CONTROL,0,0,0,,validation,0,,,,4;5;6
3528993,CONTROL,0,0,0,,validation,0,,,,4;5;6
3530823,CONTROL,0,0,0,,validation,0,,,,4;5;6
3542575,CONTROL,0,0,0,,validation,0,,,,4;5;6
3543433,CONTROL,0,0,0,,validation,0,,,,4;5;6
3544494,CONTROL,0,0,0,,validation,0,,,,4;5;6
3548326,CONTROL,0,0,0,,validation,0,,,,4;5;6
3628896,CONTROL,0,0,0,,validation,0,,,,4;5;6
3631885,CONTROL,0,0,0,,validation,0,,,,4;5;6
3654214,CONTROL,0,0,0,,validation,0,,,,4;5;6
3660724,CONTROL,0,0,0,,validation,0,,,,4;5;6
3756792,CONTROL,0,0,0,,validation,0,,,,4;5;6
3765635,CONTROL,0,0,0,,validation,0,,,,4;5;6
3955502,CONTROL,0,0,0,,validation,0,,,,4;5;6
3966594,CONTROL,0,0,0,,validation,0,,,,4;5;6
3972467,CONTROL,0,0,0,,validation,0,,,,4;5;6
4036544,CONTROL,0,0,0,,validation,0,,,,4;5;6
4041244,CONTROL,0,0,0,,validation,0,,,,4;5;6
4041627,CONTROL,0,0,0,,validation,0,,,,4;5;6
4048783,CONTROL,0,0,0,,validation,0,,,,4;5;6
4056151,CONTROL,0,0,0,,validation,0,,,,4;5;6
4075718,CONTROL,0,0,0,,validation,0,,,,4;5;6
4156250,CONTROL,0,0,0,,validation,0,,,,4;5;6
4168640,CONTROL,0,0,0,,validation,0,,,,4;5;6
4169171,CONTROL,0,0,0,,validation,0,,,,4;5;6
4253338,CONTROL,0,0,0,,validation,0,,,,4;5;6
4270572,CONTROL,0,0,0,,validation,0,,,,4;5;6
4345134,CONTROL,0,0,0,,validation,0,,,,4;5;6
4373212,CONTROL,0,0,0,,validation,0,,,,4;5;6
4449760,CONTROL,0,0,0,,validation,0,,,,4;5;6
4457712,CONTROL,0,0,0,,validation,0,,,,4;5;6
4465522,CONTROL,0,0,0,,validation,0,,,,4;5;6
4470730,CONTROL,0,0,0,,validation,0,,,,4;5;6
4470779,CONTROL,0,0,0,,validation,0,,,,4;5;6
4555166,CONTROL,0,0,0,,validation,0,,,,4;5;6
4571838,CONTROL,0,0,0,,validation,0,,,,4;5;6
4572102,CONTROL,0,0,0,,validation,0,,,,4;5;6
4581344,CONTROL,0,0,0,,validation,0,,,,4;5;6
4643916,CONTROL,0,0,0,,validation,0,,,,4;5;6
4649252,CONTROL,0,0,0,,validation,0,,,,4;5;6
4673249,CONTROL,0,0,0,,validation,0,,,,4;5;6
4737198,CONTROL,0,0,0,,validation,0,,,,4;5;6
4737368,CONTROL,0,0,0,,validation,0,,,,4;5;6
4764422,CONTROL,0,0,0,,validation,0,,,,4;5;6
4769462,CONTROL,0,0,0,,validation,0,,,,4;5;6
4818204,CONTROL,0,0,0,,validation,0,,,,4;5;6
4843795,CONTROL,0,0,0,,validation,0,,,,4;5;6
4844951,CONTROL,0,0,0,,validation,0,,,,4;5;6
4852496,CONTROL,0,0,0,,validation,0,,,,4;5;6
4903473,CONTROL,0,0,0,,validation,0,,,,4;5;6
4904484,CONTROL,0,0,0,,validation,0,,,,4;5;6
4927834,CONTROL,0,0,0,,validation,0,,,,4;5;6
4932944,CONTROL,0,0,0,,validation,0,,,,4;5;6
4950772,CONTROL,0,0,0,,validation,0,,,,4;5;6
5018711,CONTROL,0,0,0,,validation,0,,,,4;5;6
5021665,CONTROL,0,0,0,,validation,0,,,,4;5;6
5033166,CONTROL,0,0,0,,validation,0,,,,4;5;6
5035870,CONTROL,0,0,0,,validation,0,,,,4;5;6
5039203,CONTROL,0,0,0,,validation,0,,,,4;5;6
5091246,CONTROL,0,0,0,,validation,0,,,,4;5;6
5092424,CONTROL,0,0,0,,validation,0,,,,4;5;6
5184862,CONTROL,0,0,0,,validation,0,,,,4;5;6
5200629,CONTROL,0,0,0,,validation,0,,,,4;5;6
5265774,CONTROL,0,0,0,,validation,0,,,,4;5;6
5266708,CONTROL,0,0,0,,validation,0,,,,4;5;6
5288716,CONTROL,0,0,0,,validation,0,,,,4;5;6
5300157,CONTROL,0,0,0,,validation,0,,,,4;5;6
5341131,CONTROL,0,0,0,,validation,0,,,,4;5;6
5357949,CONTROL,0,0,0,,validation,0,,,,4;5;6
5370902,CONTROL,0,0,0,,validation,0,,,,4;5;6
5374364,CONTROL,0,0,0,,validation,0,,,,4;5;6
5383821,CONTROL,0,0,0,,validation,0,,,,4;5;6
5388873,CONTROL,0,0,0,,validation,0,,,,4;5;6
5436336,CONTROL,0,0,0,,validation,0,,,,4;5;6
5437756,CONTROL,0,0,0,,validation,0,,,,4;5;6
5444281,CONTROL,0,0,0,,validation,0,,,,4;5;6
5450764,CONTROL,0,0,0,,validation,0,,,,4;5;6
5456832,CONTROL,0,0,0,,validation,0,,,,4;5;6
5459017,CONTROL,0,0,0,,validation,0,,,,4;5;6
5481419,CONTROL,0,0,0,,validation,0,,,,4;5;6
5544406,CONTROL,0,0,0,,validation,0,,,,4;5;6
5546055,CONTROL,0,0,0,,validation,0,,,,4;5;6
5557778,CONTROL,0,0,0,,validation,0,,,,4;5;6
5565054,CONTROL,0,0,0,,validation,0,,,,4;5;6
5608960,CONTROL,0,0,0,,validation,0,,,,4;5;6
5650215,CONTROL,0,0,0,,validation,0,,,,4;5;6
5695154,CONTROL,0,0,0,,validation,0,,,,4;5;6
5699086,CONTROL,0,0,0,,validation,0,,,,4;5;6
5733478,CONTROL,0,0,0,,validation,0,,,,4;5;6
5786013,CONTROL,0,0,0,,validation,0,,,,4;5;6
5857290,CONTROL,0,0,0,,validation,0,,,,4;5;6
5882158,CONTROL,0,0,0,,validation,0,,,,4;5;6
5892228,CONTROL,0,0,0,,validation,0,,,,4;5;6
5956588,CONTROL,0,0,0,,validation,0,,,,4;5;6
5959908,CONTROL,0,0,0,,validation,0,,,,4;5;6
5979770,CONTROL,0,0,0,,validation,0,,,,4;5;6
6021728,CONTROL,0,0,0,,validation,0,,,,4;5;6
6025339,CONTROL,0,0,0,,validation,0,,,,4;5;6
6034456,CONTROL,0,0,0,,validation,0,,,,4;5;6
6041684,CONTROL,0,0,0,,validation,0,,,,4;5;6
6042776,CONTROL,0,0,0,,validation,0,,,,4;5;6
6058486,CONTROL,0,0,0,,validation,0,,,,4;5;6
6060553,CONTROL,0,0,0,,validation,0,,,,4;5;6
6105180,CONTROL,0,0,0,,validation,0,,,,4;5;6
6109985,CONTROL,0,0,0,,validation,0,,,,4;5;6
6114849,CONTROL,0,0,0,,validation,0,,,,4;5;6
6116068,CONTROL,0,0,0,,validation,0,,,,4;5;6
6137988,CONTROL,0,0,0,,validation,0,,,,4;5;6
6138299,CONTROL,0,0,0,,validation,0,,,,4;5;6
6148252,CONTROL,0,0,0,,validation,0,,,,4;5;6
6205690,CONTROL,0,0,0,,validation,0,,,,4;5;6
6212708,CONTROL,0,0,0,,validation,0,,,,4;5;6
6231894,CONTROL,0,0,0,,validation,0,,,,4;5;6
6276806,CONTROL,0,0,0,,validation,0,,,,4;5;6
6288174,CONTROL,0,0,0,,validation,0,,,,4;5;6
6302282,CONTROL,0,0,0,,validation,0,,,,4;5;6
6306827,CONTROL,0,0,0,,validation,0,,,,4;5;6
6312268,CONTROL,0,0,0,,validation,0,,,,4;5;6
6344749,CONTROL,0,0,0,,validation,0,,,,4;5;6
6352685,CONTROL,0,0,0,,validation,0,,,,4;5;6
6382244,CONTROL,0,0,0,,validation,0,,,,4;5;6
6432467,CONTROL,0,0,0,,validation,0,,,,4;5;6
6438333,CONTROL,0,0,0,,validation,0,,,,4;5;6
6442916,CONTROL,0,0,0,,validation,0,,,,4;5;6
6504251,CONTROL,0,0,0,,validation,0,,,,4;5;6
6520395,CONTROL,0,0,0,,validation,0,,,,4;5;6
6584424,CONTROL,0,0,0,,validation,0,,,,4;5;6
6590959,CONTROL,0,0,0,,validation,0,,,,4;5;6
6593672,CONTROL,0,0,0,,validation,0,,,,4;5;6
6611653,CONTROL,0,0,0,,validation,0,,,,4;5;6
6612264,CONTROL,0,0,0,,validation,0,,,,4;5;6
6619607,CONTROL,0,0,0,,validation,0,,,,4;5;6
6620223,CONTROL,0,0,0,,validation,0,,,,4;5;6
6629216,CONTROL,0,0,0,,validation,0,,,,4;5;6
6633707,CONTROL,0,0,0,,validation,0,,,,4;5;6
6676643,CONTROL,0,0,0,,validation,0,,,,4;5;6
6691234,CONTROL,0,0,0,,validation,0,,,,4;5;6
6698403,CONTROL,0,0,0,,validation,0,,,,4;5;6
6699441,CONTROL,0,0,0,,validation,0,,,,4;5;6
6700975,CONTROL,0,0,0,,validation,0,,,,4;5;6
6751411,CONTROL,0,0,0,,validation,0,,,,4;5;6
6756058,CONTROL,0,0,0,,validation,0,,,,4;5;6
6763092,CONTROL,0,0,0,,validation,0,,,,4;5;6
6782996,CONTROL,0,0,0,,validation,0,,,,4;5;6
6793179,CONTROL,0,0,0,,validation,0,,,,4;5;6
6794119,CONTROL,0,0,0,,validation,0,,,,4;5;6
6861416,CONTROL,0,0,0,,validation,0,,,,4;5;6
